listing_id,source_url,listing_url,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model_trim,model_trim_confidence,exterior_color,interior_color,exterior_color_confidence,interior_color_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list,fair_value_usd,fair_value_calculation,asking_price_usd,deal_delta_usd,deal_percentage,deal_quality,composite_score,ranking_timestamp,rank
1,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/1e0d4384-98c4-4bbb-9147-31251e4c610a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.191956,2025-08-28T14:38:59.228860,1.0,2010,1.0,"$24,998",1.0,"105,449",1.0,Cayman Base,1.0,White,Terracotta,1.0,1.0,AutoTempest,1.0,0,850,5265,"exterior, technology, seating","18–19"" Upgraded Wheels, PCM w/ Navigation, Heated Seats",30200,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066044'}",24998,5202,17.225165562913908,Excellent Deal,539.7551000000001,2025-08-28T14:39:00.074269,73
57,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/ec16de31-ae73-455d-8492-1ad0155977a5/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.198902,2025-08-28T14:38:59.814381,1.0,2007,1.0,"$25,500",1.0,"22,000",1.0,Boxster Base,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,400,1500,exterior,"18–19"" Upgraded Wheels",34400,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': 1000, 'color_premium': 400, 'calculation_timestamp': '2025-08-28T14:39:00.066672'}",25500,8900,25.872093023255815,Excellent Deal,917.87,2025-08-28T14:39:00.074510,53
85,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d82a81a0-0e68-4371-a1c8-cfa68efacfb7/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.203254,2025-08-28T14:38:59.932941,1.0,2008,1.0,"$25,695",1.0,"71,363",1.0,Cayman S,1.0,Basalt Black Metallic,Black,1.0,1.0,AutoTempest,1.0,0,3400,9695,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Chrono Package Plus, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats",32500,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066955'}",25695,6805,20.93846153846154,Excellent Deal,703.4437,2025-08-28T14:39:00.074625,65
82,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/260b1d38-425b-4ee2-8355-d0a1ac6792a2/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.202987,2025-08-28T14:38:59.908839,0.5714285714285714,2006,1.0,"$25,795",1.0,Unknown,0.0,Cayman S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,,33500,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066924'}",25795,7705,23.0,Excellent Deal,790.56,2025-08-28T14:39:00.074614,61
88,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/e6573302-f3ab-4d70-8070-674f610e522f/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.204788,2025-08-28T14:38:59.961235,1.0,2007,1.0,"$25,995",1.0,"96,632",1.0,Cayman S,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,1650,5850,"performance, exterior, technology, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",32000,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066983'}",25995,6005,18.765625,Excellent Deal,620.9068000000001,2025-08-28T14:39:00.074639,71
101,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29866U780526/?referrer_id=autotempest,2025-08-28T14:38:59.206710,2025-08-28T14:39:00.050897,1.0,2006,1.0,"$25,998",1.0,"53,978",1.0,Cayman S,1.0,Basalt Black Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,33500,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.067215'}",25998,7502,22.394029850746268,Excellent Deal,774.8622,2025-08-28T14:39:00.074703,62
97,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29886U780642/?referrer_id=autotempest,2025-08-28T14:38:59.206212,2025-08-28T14:39:00.046679,1.0,2006,1.0,"$26,495",1.0,"68,137",1.0,Cayman S,1.0,Basalt Black Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,33500,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.067131'}",26495,7005,20.91044776119403,Excellent Deal,723.7462999999999,2025-08-28T14:39:00.074689,63
87,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/c601aeb8-acde-4862-9c89-b6b84ee06e08/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.204573,2025-08-28T14:38:59.949146,1.0,2006,1.0,"$26,555",1.0,"59,746",1.0,Cayman S,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,1200,4000,"performance, exterior","Sport Exhaust (PSE), 18–19"" Upgraded Wheels",33000,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066974'}",26555,6445,19.53030303030303,Excellent Deal,668.5853999999999,2025-08-28T14:39:00.074635,68
99,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB29886U784710/?referrer_id=autotempest,2025-08-28T14:38:59.206514,2025-08-28T14:39:00.048755,1.0,2006,1.0,"$26,888",1.0,"58,801",1.0,Cayman S,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,33200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.067177'}",26888,6312,19.012048192771083,Excellent Deal,655.3799,2025-08-28T14:39:00.074696,69
17,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/00913ac2-c363-4c68-be09-13193ee12b64/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.195233,2025-08-28T14:38:59.346271,1.0,2010,1.0,"$26,992",1.0,"33,497",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,800,3360,"exterior, seating","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Heated Seats",31700,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066254'}",26992,4708,14.85173501577287,Excellent Deal,497.55030000000005,2025-08-28T14:39:00.074341,74
75,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB298X5U731305/?referrer_id=autotempest,2025-08-28T14:38:59.200797,2025-08-28T14:38:59.852426,1.0,2005,1.0,"$26,995",1.0,"51,508",1.0,Boxster S,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,33700,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066856'}",26995,6705,19.89614243323442,Excellent Deal,695.3992,2025-08-28T14:39:00.074583,67
39,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/416d7fe2-4861-415b-9c2a-a7ab4c5e0c28/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.197028,2025-08-28T14:38:59.581574,1.0,2006,1.0,"$26,999",1.0,"26,967",1.0,Boxster Base,1.0,Carrera White,Sea Blue,1.0,1.0,AutoTempest,1.0,0,3200,9680,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, PCM w/ Navigation",34700,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': 1000, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066486'}",26999,7701,22.193083573487034,Excellent Deal,797.4633,2025-08-28T14:39:00.074435,59
24,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29899U710776/?referrer_id=autotempest,2025-08-28T14:38:59.195896,2025-08-28T14:38:59.404909,1.0,2009,1.0,"$27,990",1.0,"59,236",1.0,Boxster S,1.0,Midnight Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,31700,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066328'}",27990,3710,11.703470031545741,Excellent Deal,395.16639999999995,2025-08-28T14:39:00.074374,75
71,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29808U712110/?referrer_id=autotempest,2025-08-28T14:38:59.200467,2025-08-28T14:38:59.848030,0.8571428571428571,2008,1.0,"$28,991",1.0,"31,831",1.0,Boxster Base,1.0,Orange,Unknown,1.0,1.0,AutoTempest,1.0,0,0,0,,,32500,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066815'}",28991,3509,10.796923076923077,Excellent Deal,377.7969,2025-08-28T14:39:00.074569,76
34,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/62ceba9d-69e4-4163-ac8b-578a06b060d1/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.196638,2025-08-28T14:38:59.510921,1.0,2005,1.0,"$28,995",1.0,"6,359",1.0,Boxster Base,1.0,Guards Red,Black,1.0,1.0,AutoTempest,1.0,0,1700,5525,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats",35700,"{'base_value': 30500, 'year_adjustment': 3500, 'model_premium': 0, 'mileage_adjustment': 1000, 'color_premium': 700, 'calculation_timestamp': '2025-08-28T14:39:00.066433'}",28995,6705,18.781512605042018,Excellent Deal,699.9141,2025-08-28T14:39:00.074415,66
26,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9f626141-ad85-4849-a4b3-2220e21cd082/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.196061,2025-08-28T14:38:59.407172,1.0,2006,1.0,"$28,995",1.0,"20,032",1.0,Boxster Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,2000,8790,"performance, exterior, seating, technology","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation",35000,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': 1000, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.066350'}",28995,6005,17.15714285714286,Excellent Deal,628.5568,2025-08-28T14:39:00.074381,70
92,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/2a7686e1-65d6-4519-a93e-cc79385d52ab/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.205162,2025-08-28T14:39:00.032087,1.0,2006,1.0,"$29,159",1.0,"88,548",1.0,Cayman S,1.0,Seal Gray Metallic,Black,1.0,1.0,AutoTempest,1.0,0,2900,8170,"performance, exterior, technology, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Chrono Package Plus, BOSE Surround Sound, Heated Seats",32200,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.067026'}",29159,3041,9.444099378881987,Excellent Deal,325.3052,2025-08-28T14:39:00.074669,77
94,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/b196309f-26a1-4571-8dde-a35f2285832c/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.205619,2025-08-28T14:39:00.043811,1.0,2006,1.0,"$29,495",1.0,"25,700",1.0,Cayman Base,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,850,3350,"exterior, technology, seating","18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",35000,"{'base_value': 30500, 'year_adjustment': 3000, 'model_premium': 0, 'mileage_adjustment': 1000, 'color_premium': 500, 'calculation_timestamp': '2025-08-28T14:39:00.067048'}",29495,5505,15.728571428571428,Excellent Deal,577.9899999999999,2025-08-28T14:39:00.074677,72
68,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CA29808U710731/?referrer_id=autotempest,2025-08-28T14:38:59.200212,2025-08-28T14:38:59.844679,1.0,2008,1.0,"$29,900",1.0,"47,187",1.0,Boxster Base,1.0,Orange,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,32700,"{'base_value': 30500, 'year_adjustment': 2000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066785'}",29900,2800,8.56269113149847,Excellent Deal,305.36129999999997,2025-08-28T14:39:00.074555,78
12,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/dccb8902-a155-44e3-bf33-6f563cb8bb77/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.194813,2025-08-28T14:38:59.298396,1.0,2012,1.0,"$29,900",1.0,"86,375",1.0,Boxster S,1.0,Aqua Blue Metallic,TAN,1.0,1.0,AutoTempest,1.0,0,3600,11895,"performance, exterior, convenience, technology, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Park Assist, BOSE Surround Sound, PCM w/ Navigation, Heated Seats",29000,"{'base_value': 30500, 'year_adjustment': 0, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066188'}",29900,-900,-3.103448275862069,Fair Price,-68.5175,2025-08-28T14:39:00.074323,88
36,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/19912f21-aad9-49cf-a97e-7c4b860d4868/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.196791,2025-08-28T14:38:59.541158,1.0,2007,1.0,"$29,988",1.0,"75,253",1.0,Boxster Base,1.0,Arctic Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,3600,9625,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, Heated Seats",31700,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066453'}",29988,1712,5.400630914826499,Excellent Deal,193.74470000000002,2025-08-28T14:39:00.074422,80
23,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB298X9U730175/?referrer_id=autotempest,2025-08-28T14:38:59.195814,2025-08-28T14:38:59.403675,1.0,2009,1.0,"$29,990",1.0,"58,616",1.0,Boxster S,1.0,Aqua Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,31700,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066318'}",29990,1710,5.394321766561514,Excellent Deal,195.2284,2025-08-28T14:39:00.074370,79
2,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/20c1de27-55a3-489e-95bd-eca9aae7ff0b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.192916,2025-08-28T14:38:59.235245,1.0,2010,1.0,"$29,999",1.0,"52,992",1.0,Cayman Base,1.0,White,Tan,1.0,1.0,AutoTempest,1.0,0,1600,5860,"performance, exterior, seating","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Heated Seats",31200,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066068'}",29999,1201,3.849358974358975,Excellent Deal,144.9008,2025-08-28T14:39:00.074280,81
15,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/2f1f4a4f-d920-493f-9339-98079335f3f1/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.195060,2025-08-28T14:38:59.331213,0.5714285714285714,2011,1.0,"$30,190",1.0,Unknown,0.0,Boxster S,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,0,0,,,31000,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066232'}",30190,810,2.612903225806452,Good Deal,101.11,2025-08-28T14:39:00.074334,82
16,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bef1535e-4d4d-481e-8ca8-4e69dd69d141/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.195159,2025-08-28T14:38:59.331331,1.0,2011,1.0,"$30,800",1.0,"76,250",1.0,Boxster S,1.0,Gray,Gray,1.0,1.0,AutoTempest,1.0,0,2700,12000,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, BOSE Surround Sound, PCM w/ Navigation, Heated Seats",29500,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066243'}",30800,-1300,-4.406779661016949,Overpriced,-107.515,2025-08-28T14:39:00.074337,89
9,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.ebay.com/itm/376487964262?hash=item57a86e6e66%3Ag%3AkE4AAeSw8RloegD7&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,2025-08-28T14:38:59.194416,2025-08-28T14:38:59.294740,1.0,2010,1.0,"$30,900",1.0,"61,281",1.0,Cayman Base,1.0,Gray,Sand Beige,1.0,1.0,AutoTempest,1.0,0,0,0,,,31000,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': -500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066152'}",30900,100,0.3225806451612903,Good Deal,33.971900000000005,2025-08-28T14:39:00.074311,84
7,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/95ccdfb3-fefa-460a-8116-b971133af8c3/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.193361,2025-08-28T14:38:59.292680,1.0,2009,1.0,"$32,987",1.0,"92,500",1.0,Cayman S,1.0,Silver,Beige,1.0,1.0,AutoTempest,1.0,0,1950,7085,"exterior, performance, technology","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Chrono Package Plus, PCM w/ Navigation",30500,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066131'}",32987,-2487,-8.154098360655738,Overpriced,-227.86,2025-08-28T14:39:00.074303,92
89,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2008&minyear=2005&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/6b587ca9-1550-4732-bcd8-713377a4e99d/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.204901,2025-08-28T14:38:59.972095,1.0,2007,1.0,"$32,995",1.0,"45,979",1.0,Cayman Base,1.0,BURGUNDY,Black,1.0,1.0,AutoTempest,1.0,0,1850,6025,"performance, exterior, seating","Sport Exhaust (PSE), 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, Heated Seats",33200,"{'base_value': 30500, 'year_adjustment': 2500, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066995'}",32995,205,0.6174698795180723,Good Deal,45.9721,2025-08-28T14:39:00.074642,83
5,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/4666f3db-52a0-48cc-a64f-23f3b4e386e8/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.193198,2025-08-28T14:38:59.274300,1.0,2009,1.0,"$32,996",1.0,"111,502",1.0,Cayman S,1.0,Malachite Green Metallic,Sand Beige,1.0,1.0,AutoTempest,1.0,0,2250,10150,"performance, exterior, seating, technology","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Seats / Adaptive Sport Seats, PCM w/ Navigation",30500,"{'base_value': 30500, 'year_adjustment': 1500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 0, 'calculation_timestamp': '2025-08-28T14:39:00.066109'}",32996,-2496,-8.183606557377049,Overpriced,-230.66020000000003,2025-08-28T14:39:00.074295,93
21,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/c2112af7-00a0-49bf-9278-d9e6f627d93e/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,2025-08-28T14:38:59.195569,2025-08-28T14:38:59.401751,1.0,2011,1.0,"$32,999",1.0,"80,000",1.0,Boxster Base,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,29700,"{'base_value': 30500, 'year_adjustment': 500, 'model_premium': 0, 'mileage_adjustment': -1500, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066297'}",32999,-3299,-11.107744107744107,Overpriced,-307.79,2025-08-28T14:39:00.074361,94
25,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0CB2A87AS730095/?referrer_id=autotempest,2025-08-28T14:38:59.195979,2025-08-28T14:38:59.406048,1.0,2010,1.0,"$33,700",1.0,"39,587",1.0,Boxster S,1.0,Gt Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,0,0,,,31700,"{'base_value': 30500, 'year_adjustment': 1000, 'model_premium': 0, 'mileage_adjustment': 0, 'color_premium': 200, 'calculation_timestamp': '2025-08-28T14:39:00.066337'}",33700,-2000,-6.309148264984227,Overpriced,-173.8587,2025-08-28T14:39:00.074378,91
