listing_id,source_url,listing_url,canonical_url,vin,is_new,first_seen_at,extraction_timestamp,detection_timestamp,data_quality_score,year,year_confidence,price,price_confidence,mileage,mileage_confidence,model,trim,model_confidence,trim_confidence,exterior,interior,exterior_confidence,interior_confidence,source,source_confidence,total_options,total_options_value,total_options_msrp,options_categories,options_list,rank,asking_price_usd
62,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/5f464d96-2c75-44fa-bc9a-c49a939893f3/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/5f464d96-2c75-44fa-bc9a-c49a939893f3/,WP0CA2A85DS112233,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.505116,2025-10-27T15:03:55.427467,1.0,2013,1.0,"$33,499",1.0,"62,988",1.0,Boxster,Base,1.0,1.0,Black,Gray,1.0,1.0,AutoTempest,1.0,4,,5854,"performance, exterior, appearance","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Steering Wheel",83,"$33,499"
91,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/d8fe882b-5ef0-43e3-9e3a-5ccf4a733b24/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/d8fe882b-5ef0-43e3-9e3a-5ccf4a733b24/,WP0CB2A86DS130690,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.547689,2025-10-27T15:03:55.677291,1.0,2013,1.0,"$39,500",1.0,"87,354",1.0,Boxster,S,1.0,1.0,Guards Red,Black,1.0,1.0,AutoTempest,1.0,4,,5854,"performance, exterior, appearance","Sport Exhaust (PSE), Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Steering Wheel",84,"$39,500"
5,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/bfbfe5bc-d181-4123-91e2-314edabb6dbf/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/bfbfe5bc-d181-4123-91e2-314edabb6dbf/,WP0AA29859U761098,False,2025-10-20T11:15:51.758329,2025-10-27T15:03:54.377413,2025-10-27T15:03:54.719207,1.0,2009,1.0,"$24,120",1.0,"87,582",1.0,Cayman,Base,1.0,1.0,Gray,Brown,1.0,1.0,AutoTempest,1.0,5,,5769,"seating, exterior, performance, appearance","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Limited Slip Differential (LSD), Sport Steering Wheel, Sport Seats / Adaptive Sport Seats",85,"$24,120"
46,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/da45484b-8356-4c19-9391-8f8fc05fd375/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/da45484b-8356-4c19-9391-8f8fc05fd375/,WP0CA2A87FS120353,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.470345,2025-10-27T15:03:55.144375,1.0,2015,1.0,"$34,295",1.0,"64,331",1.0,Boxster,Base,1.0,1.0,Red,Luxor Beige,1.0,1.0,AutoTempest,1.0,5,,5379,"seating, exterior, appearance","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats, Heated Seats",86,"$34,295"
58,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/10b9c84a-f0e5-4a81-af71-02865726cd1b/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/10b9c84a-f0e5-4a81-af71-02865726cd1b/,WP0CA29819U710853,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.497093,2025-10-27T15:03:55.376040,1.0,2009,1.0,"$21,987",1.0,"60,620",1.0,Boxster,Base,1.0,1.0,Red,Tan,1.0,1.0,AutoTempest,1.0,5,,5204,"seating, exterior, appearance, technology","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Steering Wheel, BOSE Surround Sound, Heated Seats",87,"$21,987"
60,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/fffb2a49-91a7-4313-b5ac-4a676abc2f23/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/fffb2a49-91a7-4313-b5ac-4a676abc2f23/,WP0CA2A82FS120468,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.501175,2025-10-27T15:03:55.393137,1.0,2015,1.0,"$36,941",1.0,"27,956",1.0,Boxster,Base,1.0,1.0,Black,Luxor Beige,1.0,1.0,AutoTempest,1.0,4,,4879,"seating, exterior, appearance","Bi-Xenon Headlights with Dynamic Cornering, 18–19"" Upgraded Wheels, Sport Steering Wheel, Sport Seats / Adaptive Sport Seats",88,"$36,941"
78,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3814738?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_3969963,https://www.carvana.com/vehicle/lt/3814738,,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.533652,2025-10-27T15:03:55.627335,0.75,2013,1.0,"$41,748",1.0,"9,000",1.0,Boxster,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,2,,4765,"exterior, technology","18–19"" Upgraded Wheels, PCM w/ Navigation",89,"$41,748"
119,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3853013?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_4023069,https://www.carvana.com/vehicle/lt/3853013,,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.604601,2025-10-27T15:03:56.149627,0.75,2013,1.0,"$52,200",1.0,"9,000",1.0,Boxster,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,2,,4765,"seating, exterior, technology","18–19"" Upgraded Wheels, PCM w/ Navigation",90,"$52,200"
75,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/8f905296-cb85-48bb-b870-050fbd5051b4/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/8f905296-cb85-48bb-b870-050fbd5051b4/,,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.531006,2025-10-27T15:03:55.621622,1.0,2016,1.0,"$36,000",1.0,"40,463",1.0,Boxster,Base,1.0,1.0,Silver,Black,1.0,1.0,AutoTempest,1.0,3,,3350,"seating, exterior, technology","18–19"" Upgraded Wheels, BOSE Surround Sound, Heated Seats",91,"$36,000"
30,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3783767?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_3921161,https://www.carvana.com/vehicle/lt/3783767,,False,2025-10-26T22:04:35.234693,2025-10-27T15:03:54.434533,2025-10-27T15:03:55.037449,0.75,2014,1.0,"$46,990",1.0,"9,000",1.0,Cayman,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,2,,2000,"technology, exterior, seating","18–19"" Upgraded Wheels, Heated Seats",92,"$46,990"
118,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxsters&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3907864?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_4104359,https://www.carvana.com/vehicle/lt/3907864,,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.604257,2025-10-27T15:03:56.147246,0.75,2013,1.0,"$46,990",1.0,"9,000",1.0,Boxster,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,2,,2000,"seating, exterior","18–19"" Upgraded Wheels, Heated Seats",93,"$46,990"
77,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3767532?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_3896265,https://www.carvana.com/vehicle/lt/3767532,,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.533289,2025-10-27T15:03:55.625011,0.75,2013,1.0,"$34,251",1.0,"9,000",1.0,Boxster,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,1,,1500,"seating, exterior","18–19"" Upgraded Wheels",94,"$34,251"
79,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3841264?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_4002303,https://www.carvana.com/vehicle/lt/3841264,,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.534018,2025-10-27T15:03:55.629624,0.75,2013,1.0,"$34,990",1.0,"9,000",1.0,Boxster,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,1,,1500,"technology, exterior","18–19"" Upgraded Wheels",95,"$34,990"
80,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.carvana.com/vehicle/lt/3902390?utm_source=autotempest&utm_medium=3rd-party-listing&utm_campaign=new-vdp&utm_content=3_20251027_4054131,https://www.carvana.com/vehicle/lt/3902390,,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.534354,2025-10-27T15:03:55.631809,0.75,2013,1.0,"$41,521",1.0,"9,000",1.0,Boxster,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,1,,1500,exterior,"18–19"" Upgraded Wheels",96,"$41,521"
36,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A88BU780243/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A88BU780243/?referrer_id=autotempest,WP0AB2A88BU780243,False,2025-10-20T11:15:51.969832,2025-10-27T15:03:54.446358,2025-10-27T15:03:55.048953,1.0,2011,1.0,"$39,973",1.0,"71,161",1.0,Cayman,S,1.0,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,1,,1350,"seating, technology",BOSE Surround Sound,97,"$39,973"
76,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/9df3a818-3c7e-40c3-ae58-a9b6300b4533/?aff=atempst&utm_campaign=atempst&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/9df3a818-3c7e-40c3-ae58-a9b6300b4533/,WP0CA2A85DS110207,False,2025-10-22T09:21:13.237679,2025-10-27T15:03:54.531125,2025-10-27T15:03:55.623731,1.0,2013,1.0,"$29,999",1.0,"73,151",1.0,Boxster,Base,1.0,1.0,Red,Black,1.0,1.0,AutoTempest,1.0,1,,500,seating,Heated Seats,98,"$29,999"
1,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.cars.com/vehicledetail/1e0d4384-98c4-4bbb-9147-31251e4c610a/?aff=atempest&utm_campaign=atempest&utm_source=autotempest&utm_medium=trp&utm_campaign_id=1&utm_trusted=TRUE,https://www.cars.com/vehicledetail/1e0d4384-98c4-4bbb-9147-31251e4c610a/,,False,2025-10-20T11:15:51.696741,2025-10-27T15:03:54.369639,2025-10-27T15:03:54.673345,0.625,2010,1.0,"$22,798",1.0,Unknown,0.0,Cayman,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,,,99,"$22,798"
2,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.hemmings.com/classifieds/listing/2010-porsche-cayman-mesa-az-2903289?utm_source=autotempest&utm_medium=cpc&utm_campaign=autotempest_classifieds,https://www.hemmings.com/classifieds/listing/2010-porsche-cayman-mesa-az-2903289,,False,2025-10-20T11:15:51.686436,2025-10-27T15:03:54.371282,2025-10-27T15:03:54.673721,0.5,2010,1.0,Unknown,0.0,Unknown,0.0,Cayman,Base,1.0,1.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,,,100,Unknown
7,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://www.ebay.com/itm/167887228981?hash=item2716dbd035%3Ag%3AB50AAeSwaJpo%7Esru&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/167887228981?hash=item2716dbd035%3Ag%3AB50AAeSwaJpo~sru&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0AB2A87CS793238,False,2025-10-26T22:04:35.234693,2025-10-27T15:03:54.382586,2025-10-27T15:03:54.752095,1.0,2012,1.0,"$74,999",1.0,"28,155",1.0,Cayman,Base,1.0,1.0,Platinum Silver Metallic,Black,1.0,1.0,AutoTempest,1.0,0,,0,seating,,101,"$74,999"
11,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2012&minyear=2009&model=cayman&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2e3bd80e3c0fefccb7c6b8b5f041ffceb8f56dacbb18b0e560cd07b374673e5b6e81e9e21d822c19c86dc4d0a68b98c04edf5a1b1481af36bc739f6eb5787db2d4710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de2e3bd80e3c0fefccb7c6b8b5f041ffceb8f56dacbb18b0e560cd07b374673e5b6e81e9e21d822c19c86dc4d0a68b98c04edf5a1b1481af36bc739f6eb5787db2d4710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,,False,2025-10-27T14:10:36.228214,2025-10-27T15:03:54.391468,2025-10-27T15:03:54.794923,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,technology,,102,Unknown
29,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A84BU760154/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A84BU760154/?referrer_id=autotempest,WP0AA2A84BU760154,False,2025-10-20T11:15:51.956182,2025-10-27T15:03:54.432360,2025-10-27T15:03:55.035626,1.0,2011,1.0,"$34,990",1.0,"43,415",1.0,Cayman,S,1.0,1.0,Guards Red,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,103,"$34,990"
31,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A86FK161435/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A86FK161435/?referrer_id=autotempest,WP0AA2A86FK161435,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.434874,2025-10-27T15:03:55.039709,1.0,2015,1.0,"$45,775",1.0,"21,663",1.0,Cayman,S,1.0,1.0,Dark Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,,0,seating,,104,"$45,775"
32,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A87FK164988/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A87FK164988/?referrer_id=autotempest,WP0AA2A87FK164988,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.437310,2025-10-27T15:03:55.041577,0.875,2015,1.0,"$21,999",1.0,"138,068",1.0,Cayman,S,1.0,1.0,Black,Unknown,1.0,1.0,AutoTempest,1.0,0,,0,seating,,105,"$21,999"
33,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A89FK182065/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A89FK182065/?referrer_id=autotempest,WP0AB2A89FK182065,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.439645,2025-10-27T15:03:55.043404,1.0,2015,1.0,"$44,995",1.0,"76,426",1.0,Cayman,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,,0,seating,,106,"$44,995"
34,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A82GK171509/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A82GK171509/?referrer_id=autotempest,WP0AA2A82GK171509,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.441864,2025-10-27T15:03:55.045229,1.0,2016,1.0,"$41,900",1.0,"46,846",1.0,Cayman,S,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,,0,seating,,107,"$41,900"
35,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A81FK161536/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A81FK161536/?referrer_id=autotempest,WP0AA2A81FK161536,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.444088,2025-10-27T15:03:55.047086,1.0,2015,1.0,"$35,900",1.0,"62,570",1.0,Cayman,S,1.0,1.0,Sapphire Blue Metallic,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,seating,,108,"$35,900"
37,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A80EK174552/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A80EK174552/?referrer_id=autotempest,WP0AA2A80EK174552,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.448665,2025-10-27T15:03:55.050759,1.0,2014,1.0,"$33,791",1.0,"55,946",1.0,Cayman,S,1.0,1.0,White,Luxor Beige,1.0,1.0,AutoTempest,1.0,0,,0,technology,,109,"$33,791"
38,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A85EK192350/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AB2A85EK192350/?referrer_id=autotempest,WP0AB2A85EK192350,False,2025-10-24T14:23:02.714330,2025-10-27T15:03:54.450938,2025-10-27T15:03:55.052596,1.0,2014,1.0,"$39,991",1.0,"92,000",1.0,Cayman,S,1.0,1.0,White,Black,1.0,1.0,AutoTempest,1.0,0,,0,technology,,110,"$39,991"
40,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=caymans&transmission=auto&zip=30214,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A81GK171517/?referrer_id=autotempest,https://www.truecar.com/used-cars-for-sale/listing/WP0AA2A81GK171517/?referrer_id=autotempest,WP0AA2A81GK171517,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.456050,2025-10-27T15:03:55.070915,1.0,2016,1.0,"$49,898",1.0,"39,395",1.0,Cayman,S,1.0,1.0,Sapphire Blue Metallic,Black,1.0,1.0,AutoTempest,1.0,0,,0,seating,,111,"$49,898"
81,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/167883056130?hash=item27169c2402%3Ag%3AA%7EcAAeSwAx1orgBf&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/167883056130?hash=item27169c2402%3Ag%3AA~cAAeSwAx1orgBf&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CB2A88EK140400,False,2025-10-26T11:50:39.352645,2025-10-27T15:03:54.534703,2025-10-27T15:03:55.634080,1.0,2014,1.0,"$38,995",1.0,"79,908",1.0,Boxster,Base,1.0,1.0,Gray,Black,1.0,1.0,AutoTempest,1.0,0,,0,exterior,,112,"$38,995"
82,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/146915567749?hash=item2234d9a885%3Ag%3A0DIAAeSwp%7Exo6N4F&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/146915567749?hash=item2234d9a885%3Ag%3A0DIAAeSwp~xo6N4F&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CA2A89EK120451,False,2025-10-23T17:53:47.796673,2025-10-27T15:03:54.537087,2025-10-27T15:03:55.635876,1.0,2014,1.0,"$41,499",1.0,"22,937",1.0,Boxster,Base,1.0,1.0,Blue,Tan,1.0,1.0,AutoTempest,1.0,0,,0,exterior,,113,"$41,499"
83,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/157375806465?hash=item24a4543c01%3Ag%3AGrUAAeSwcbdo5pdN&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/157375806465?hash=item24a4543c01%3Ag%3AGrUAAeSwcbdo5pdN&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CA2A87GS120743,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.539276,2025-10-27T15:03:55.637615,1.0,2016,1.0,"$43,000",1.0,"10,597",1.0,Boxster,Base,1.0,1.0,Black,Black,1.0,1.0,AutoTempest,1.0,0,,0,exterior,,114,"$43,000"
84,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://www.ebay.com/itm/226999649112?hash=item34da3bc358%3Ag%3AdvkAAeSwriBoscDL&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,https://www.ebay.com/itm/226999649112?hash=item34da3bc358%3Ag%3AdvkAAeSwriBoscDL&mkevt=1&mkcid=1&mkrid=711-53200-19255-0&campid=5337650957&customid=&toolid=10049,WP0CB2A82ES141039,False,2025-10-20T13:48:29.847322,2025-10-27T15:03:54.541327,2025-10-27T15:03:55.639232,1.0,2014,1.0,"$54,999",1.0,"27,022",1.0,Boxster,S,1.0,1.0,Yellow,Black,1.0,1.0,AutoTempest,1.0,0,,0,exterior,,115,"$54,999"
85,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de297e812444e5b22f6fba35fc7eca74a00ffbd25bdaa354b725fa5ffb8c938499dfc2b888f64c15d698fbc62d69450698ace1efa2c8793e149ea4ccad4eebacdd4a7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de297e812444e5b22f6fba35fc7eca74a00ffbd25bdaa354b725fa5ffb8c938499dfc2b888f64c15d698fbc62d69450698ace1efa2c8793e149ea4ccad4eebacdd4a7ed5e6dba59452436cae46fcdb68135b47af191a980f2a963cf42b02a815fca80fd0c366ff46a6599fa98f7c46b42d5/?pl=0,,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.543489,2025-10-27T15:03:55.641190,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,exterior,,116,Unknown
86,https://www.autotempest.com/results?localization=country&make=porsche&maxyear=2016&minyear=2009&model=boxster&transmission=auto&zip=30214,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de23d09ab8696d2275c2f7b950c3e9d51ac8973cb1fbc942b4e226fb1855f0224bebcb7e5742725869370727325ae53ac78ebe376e6b8d9456e387fcda8adb8ca084710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,https://details.vast.com/details/cars/ob-980c9cce91c3807e4ce3309b9549d11b960be68518c695070ce86dc4ca2c7076d44e995510de6d517ce761ef48f0ff406bf26f82a637df6dbf6160746a741de23d09ab8696d2275c2f7b950c3e9d51ac8973cb1fbc942b4e226fb1855f0224bebcb7e5742725869370727325ae53ac78ebe376e6b8d9456e387fcda8adb8ca084710cb293adb55e6f92c54b12e1697dc0a3517aa94151fc410aab6b03c027c5b670c7307701726c22d73f591714370bb/?pl=0,,True,2025-10-27T14:56:22.870976,2025-10-27T15:03:54.543538,2025-10-27T15:03:55.641315,0.25,Unknown,0.0,Unknown,0.0,Unknown,0.0,Unknown,Base,0.0,0.0,Unknown,Unknown,0.0,0.0,AutoTempest,1.0,0,,0,exterior,,117,Unknown
